time,painel_fotovoltaico_tensao,painel_fotovoltaico_corrente,painel_fotovoltaico_potencia,painel_fotovoltaico_temperatura,painel_fotovoltaico_radiacao,painel_fotovoltaico_inclinacao,eletrolisador_tensao,eletrolisador_corrente,eletrolisador_densidade_corrente,eletrolisador_temperatura,eletrolisador_caudal_H2,eletrolisador_caudal_H2O,eletrolisador_pressao,eletrolisador_potencia,tanque_pressao,tanque_volume,tanque_temperatura,celula_combustivel_tensao,celula_combustivel_corrente,celula_combustivel_temperatura,celula_combustivel_caudal_H2,celula_combustivel_caudal_H2O,celula_combustivel_pressao,celula_combustivel_potencia,bateria_tensao,bateria_corrente,bateria_temperatura,bateria_soc,rede_tensao,rede_corrente
122,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5014263907640202,0,20
123,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.501438966340862,0,20
124,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5014515419177039,0,20
125,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5014641174945458,0,20
126,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5014766930713876,0,20
127,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5014892686482295,0,20
128,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5015018442250714,0,20
129,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5015144198019132,0,20
130,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5015269953787551,0,20
131,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.501539570955597,0,20
132,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5015521465324388,0,20
133,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5015647221092807,0,20
134,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5015772976861226,0,20
135,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5015898732629644,0,20
136,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5016024488398063,0,20
137,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5016150244166482,0,20
138,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.50162759999349,0,20
139,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5016401755703319,0,20
140,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5016527511471738,0,20
141,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5016653267240156,0,20
142,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5016779023008575,0,20
143,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5016904778776994,0,20
144,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5017030534545412,0,20
145,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5017156290313831,0,20
146,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.501728204608225,0,20
147,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5017407801850668,0,20
148,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5017533557619087,0,20
149,48,6.5801212482350415,315.845819915282,21.360383153839855,311.31357143908997,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5017659313387506,0,20
150,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5017838245104196,0,20
151,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5017964000872615,0,20
152,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5018089756641033,0,20
153,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5018215512409452,0,20
154,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.501834126817787,0,20
155,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5018467023946289,0,20
156,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5018592779714708,0,20
157,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5018718535483127,0,20
158,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5018844291251545,0,20
159,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5018970047019964,0,20
160,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5019095802788383,0,20
161,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5019221558556801,0,20
162,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.501934731432522,0,20
163,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5019473070093639,0,20
164,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5019598825862057,0,20
165,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5019724581630476,0,20
166,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5019850337398895,0,20
167,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5019976093167313,0,20
168,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5020101848935732,0,20
169,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502022760470415,0,20
170,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5020353360472569,0,20
171,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5020479116240988,0,20
172,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5020604872009407,0,20
173,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5020730627777825,0,20
174,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5020856383546244,0,20
175,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5020982139314663,0,20
176,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5021107895083081,0,20
177,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.50212336508515,0,20
178,48,10.568317368590007,507.27923369232036,21.360383153839855,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5021359406619919,0,20
179,48,12.373445359831857,593.9253772719292,33.20016629307324,614.0671895496378,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5021485162388337,0,20
180,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5021586849783539,0,20
181,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5021719183209258,0,20
182,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5021851516634976,0,20
183,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5021983850060695,0,20
184,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5022116183486414,0,20
185,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5022248516912132,0,20
186,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5022380850337851,0,20
187,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502251318376357,0,20
188,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5022645517189288,0,20
189,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5022777850615007,0,20
190,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5022910184040725,0,20
191,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5023042517466444,0,20
192,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5023174850892163,0,20
193,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5023307184317881,0,20
194,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.50234395177436,0,20
195,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5023571851169318,0,20
196,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5023704184595037,0,20
197,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5023836518020756,0,20
198,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5023968851446474,0,20
199,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5024101184872193,0,20
200,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5024233518297911,0,20
201,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502436585172363,0,20
202,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5024498185149349,0,20
203,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5024630518575067,0,20
204,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5024762852000786,0,20
205,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5024895185426504,0,20
206,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5025027518852223,0,20
207,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5025159852277942,0,20
208,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502529218570366,0,20
209,48,12.858434320832467,617.2048473999585,33.20016629307324,638.1361371695988,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5025424519129379,0,20
210,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5025519740005101,0,20
211,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502565207343082,0,20
212,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5025784406856538,0,20
213,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5025916740282257,0,20
214,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5026049073707975,0,20
215,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5026181407133694,0,20
216,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5026313740559413,0,20
217,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5026446073985131,0,20
218,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502657840741085,0,20
219,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5026710740836569,0,20
220,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5026843074262287,0,20
221,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5026975407688006,0,20
222,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5027107741113724,0,20
223,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5027240074539443,0,20
224,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5027372407965162,0,20
225,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502750474139088,0,20
226,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5027637074816599,0,20
227,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5027769408242317,0,20
228,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5027901741668036,0,20
229,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5028034075093755,0,20
230,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5028166408519473,0,20
231,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5028298741945192,0,20
232,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502843107537091,0,20
233,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5028563408796629,0,20
234,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5028695742222348,0,20
235,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5028828075648066,0,20
236,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5028960409073785,0,20
237,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029092742499504,0,20
238,48,10.074993071121948,483.5996674138535,33.20016629307324,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029225075925222,0,20
239,48,19.231388739030255,923.1066594734523,19.61700302500813,903.6492938132511,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029357409350941,0,20
240,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029367657501087,0,20
241,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.502949244472499,0,20
242,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029617231948893,0,20
243,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029742019172796,0,20
244,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029866806396699,0,20
245,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5029991593620602,0,20
246,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5030116380844505,0,20
247,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5030241168068408,0,20
248,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5030365955292311,0,20
249,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5030490742516214,0,20
250,48,10.640958207291328,510.7659939499838,19.61700302500813,500,0,0,11.859317927191329,0,0,0,0,0,21.34677226894439,0.0,0,300,0,0.0,0,0,0,0,0.0,0,0,0,0.5030615529740117,0,20
